ds,yhat,yhat_lower,yhat_upper
1997-09-15,14.421006385846526,12.034947659306928,16.56308643886708
1997-09-16,14.420699848941924,11.939803988788924,16.70488211438066
1997-09-17,14.413577965418568,12.204670709627251,16.805971250639608
1997-09-18,14.398735848002381,12.089243121073764,16.676086085349326
1997-09-19,14.398580861652496,12.15434665354427,16.581118795557636
1997-09-22,14.37500135815535,12.138116959319472,16.728806215913174
1997-09-23,14.371673597194826,12.172378342674612,16.812803097281723
1997-09-24,14.362282313970987,12.050512496920806,16.58336989541661
1997-09-25,14.346026663415442,12.069562921751292,16.628840939238916
1997-09-26,14.34540098254988,11.991317669082596,16.5098675909228
1997-09-29,14.326628390937557,11.91233570106239,16.69972955635861
1997-09-30,14.327048434759739,11.940370924181119,16.654452935376778
1997-10-01,14.322453255612437,12.167923245872077,16.558913776011334
1997-10-02,14.311990753751267,11.910688481992644,16.602173049043266
1997-10-03,14.318080747647079,12.089406148011717,16.49524392540875
1997-10-06,14.323935254184336,12.0028775625848,16.518421265468653
1997-10-07,14.333620977687517,11.966008407086674,16.608625130428262
1997-10-08,14.338570294259595,11.954731045058669,16.59558175084254
1997-10-09,14.33777053945975,12.038863596536572,16.506102971746998
1997-10-10,14.353479384251871,12.117421015747457,16.765979363073203
1997-10-13,14.386368789195098,12.09285522436067,16.388642885141497
1997-10-14,14.403988418045639,12.056732370502939,16.790170662957735
1997-10-15,14.416134671022007,12.042332499326486,16.718199787009635
1997-10-16,14.42170481379115,12.089034762317338,16.659381330634524
1997-10-17,14.442889022058248,12.09954006165506,16.861509538625906
1997-10-20,14.486529959081825,12.224451311091215,16.87421971713229
1997-10-21,14.505865236408429,12.353233892450195,16.742460853878434
1997-10-22,14.518865916723803,12.258903909749396,16.810336179663135
1997-10-23,14.524506779216797,12.22188912406538,16.866272166644986
1997-10-24,14.5450748708464,12.2348071582624,16.797652706656216
1997-10-27,14.583938858380089,12.208616307544945,16.90104942274697
1997-10-28,14.60115160972201,12.386106782722159,16.75846198245567
1997-10-29,14.611997606475711,12.230644612769149,16.949964782428843
1997-10-30,14.615588432704095,12.309249723466694,16.782315374472688
1997-10-31,14.634340066310362,12.230423157443546,16.872976961237544
1997-11-03,14.670246598837176,12.4325398568491,16.9339244799461
1997-11-04,14.687578156713718,12.268514736075733,16.84842576395906
1997-11-05,14.699178343748194,12.477098568978084,16.947578800335357
1997-11-06,14.704172474139268,12.437464932216006,16.90105073153318
1997-11-07,14.724964973609026,12.352352254876802,17.014632757465204
1997-11-10,14.77033248918793,12.533558803383167,17.06475011481797
1997-11-11,14.791653789507956,12.672403995285364,17.166184951016344
1997-11-12,14.80747413798042,12.545529667570387,17.0905231615033
1997-11-13,14.816783182808946,12.388948365060903,17.051951331432548
1997-11-14,14.841839540135435,12.396666864507873,17.20579362946817
1997-11-17,14.8981727102714,12.613323894873341,17.31085631085158
1997-11-18,14.922045200237706,12.529912964420152,17.283564443249592
1997-11-19,14.939638347392323,12.674612849648687,17.12650401064498
1997-11-20,14.949827708774931,12.733153243277306,17.154263630557576
1997-11-21,14.974777627614053,12.5251067787234,17.23205548882899
1997-11-24,15.024287456644814,12.714636113743957,17.282040201727174
1997-11-25,15.04365728253226,12.76647851114509,17.340170997457967
1997-11-26,15.055674535279335,12.736667072976582,17.302374295030504
1997-11-28,15.076738258644275,12.780071890208522,17.352423646975062
1997-12-01,15.099596812955513,12.886602722916994,17.401145559322515
1997-12-02,15.109223022914982,12.769013496422787,17.357464495102946
1997-12-03,15.111366464769468,12.818674844222686,17.57271184143399
1997-12-04,15.105161017866864,12.77099346112097,17.29241933120927
1997-12-05,15.113057040889803,12.834592305423179,17.34839392851106
1997-12-08,15.11057294491521,12.937671158939299,17.556894630455222
1997-12-09,15.113406162100732,12.954200821930671,17.403899536627932
1997-12-10,15.109806709165811,12.841927812599737,17.41556453337108
1997-12-11,15.099005410404361,12.965189654040463,17.43719291765197
1997-12-12,15.10352096894749,12.846520904399569,17.363526074424932
1997-12-15,15.098406814754881,12.964678830437615,17.412591892130433
1997-12-16,15.102781245543119,12.739666929442498,17.429318912575035
1997-12-17,15.10181152418445,12.686213966721185,17.319462795898204
1997-12-18,15.094613244343716,12.81770673390563,17.508200412468778
1997-12-19,15.103565056722847,13.03241767922264,17.31782691267854
1997-12-22,15.11506737576108,12.836897959203954,17.51332591599993
1997-12-23,15.125454173228258,12.722995356346797,17.431559948719876
1997-12-24,15.13040418173642,12.796206005384086,17.320992461573155
1997-12-26,15.142946413159391,13.014740413603288,17.43584202211431
1997-12-29,15.165444776278237,12.733104339056318,17.351062386694448
1997-12-30,15.177572730233301,12.990241434576099,17.356686212631924
1997-12-31,15.183153207413973,12.817986644686671,17.728449672943885
1998-01-02,15.193485563084202,12.98812721086607,17.46828742656628
1998-01-05,15.204342245911866,13.109849085903203,17.294414122024005
1998-01-06,15.210688004316205,12.918765100084748,17.59305229982871
1998-01-07,15.209753472694844,12.908366596061818,17.496507202466113
1998-01-08,15.200583054864765,12.951086391122328,17.497339265050176
1998-01-09,15.205544682433827,12.833435824753023,17.463640996019716
1998-01-12,15.193771323869788,12.862155778378398,17.354116183683903
1998-01-13,15.193188388592013,12.673084592559764,17.368901425250318
1998-01-14,15.185972202517663,12.808746047708837,17.414062791500267
1998-01-15,15.1713542043783,13.0026149007279,17.519926755544432
1998-01-16,15.171871049259217,12.997455386204791,17.350508349037852
1998-01-20,15.154261215251026,12.827472124150635,17.46033871718505
1998-01-21,15.149223138669697,12.79402944017222,17.479022531149067
1998-01-22,15.138206656469091,12.93769295699005,17.411785440345465
1998-01-23,15.14370103834624,12.801538617330383,17.40421232301946
1998-01-26,15.148150838708768,12.862975302735462,17.65274163664035
1998-01-27,15.157673128818505,12.808868983065093,17.548258555292836
1998-01-28,15.162677937180113,12.812222721495798,17.29081111694082
1998-01-29,15.16217633070405,12.851836769916464,17.39858614268955
1998-01-30,15.178437400837701,13.006702087660877,17.524954301462508
1998-02-02,15.214423328451478,12.962938672448875,17.291211670196496
1998-02-03,15.233458455144241,13.00615451721113,17.558332050894187
1998-02-04,15.247129620144518,12.996885455818685,17.583099109599505
1998-02-05,15.254265367661253,13.099240253308086,17.61151402334289
1998-02-06,15.27697543764895,12.986874701188572,17.493953302213917
1998-02-09,15.324003027289674,12.989690352063217,17.661317089530584
1998-02-10,15.34371483471324,13.04081138078793,17.553104552128683
1998-02-11,15.356525972573229,12.844871546293303,17.78029658871374
1998-02-12,15.361294484188921,13.348772393962633,17.54409738152507
1998-02-13,15.3801920701999,13.15177214858101,17.66569756630766
1998-02-17,15.419483189024842,13.203584765443965,17.780903340202965
1998-02-18,15.423156321655862,13.07403188501736,17.608209701083627
1998-02-19,15.418248282170174,13.229975957979605,17.697371219935523
1998-02-20,15.427135553377182,13.051557664961784,17.743131834080575
1998-02-23,15.425153303774103,13.111691725180082,17.764409941571518
1998-02-24,15.427161368912094,13.179550084513458,17.44385129900117
1998-02-25,15.422182081632753,13.22494167756188,17.72482971207055
1998-02-26,15.40942900278773,13.148663582768167,17.58444546985571
1998-02-27,15.411416849717735,13.209828926209155,17.677191952417427
1998-03-02,15.395439436865951,13.206984687982365,17.70488843174933
1998-03-03,15.395233303219507,13.31030626418209,17.75256026766012
1998-03-04,15.389308691014712,12.93461085309899,17.646979260914694
1998-03-05,15.376867245814374,13.099459055770323,17.565264082268197
1998-03-06,15.38038814956493,13.1883136423348,17.538867353202477
1998-03-09,15.375672005660617,12.997169448382358,17.808195922128263
1998-03-10,15.381132539094057,13.247441938394028,17.586427390644353
1998-03-11,15.381644672928553,13.038705546100461,17.77772059094849
1998-03-12,15.376285400194668,13.237476223882107,17.73671002573116
1998-03-13,15.387405224678592,13.1616787124411,17.756203863022364
1998-03-16,15.407303741825398,13.156897704502526,17.633807109296715
1998-03-17,15.42116847423741,13.135450499731542,17.76633851329873
1998-03-18,15.429999897572717,13.10235436171081,17.69064264168059
1998-03-19,15.432779484477544,13.340521369374216,17.793774974113084
1998-03-20,15.451774234635637,13.34055519172351,17.76445973485086
1998-03-23,15.49307198137299,13.017135353785454,17.958068095210592
1998-03-24,15.513178660376276,13.21359457910705,17.750084047931292
1998-03-25,15.527762525967525,13.246935932636058,17.901279999507043
1998-03-26,15.535795173627317,13.316455942790721,17.698537374827918
1998-03-27,15.559542921927175,13.109847037557364,17.802559066311197
1998-03-30,15.612197385461599,13.493175967447192,17.882877336072507
1998-03-31,15.635178209136418,13.477072511139516,18.10231495930873
1998-04-01,15.652214384320795,13.53343274038006,17.949357337182228
1998-04-02,15.66229816175402,13.4086744044489,17.92567204197953
1998-04-03,15.687714907283068,13.238154980749664,17.97074893966722
1998-04-06,15.74323061990231,13.471655689752929,18.151986665724273
1998-04-07,15.766480627125045,13.58371461080813,18.07823067970517
1998-04-08,15.78344929869169,13.577308650361333,18.097899515579755
1998-04-09,15.793126853526212,13.443452601262974,18.008587462210766
1998-04-13,15.86892852836719,13.52646782060748,18.268126469673522
1998-04-14,15.889984655307169,13.725293106721718,18.120932461166852
1998-04-15,15.904385812035235,13.52776307496721,17.978986664055622
1998-04-16,15.91112351613619,13.684364027339742,18.213203627602955
1998-04-17,15.932484870301192,13.762672616974301,18.177382017411887
1998-04-20,15.971672234307416,13.586698668272405,18.303271722261663
1998-04-21,15.988161246700155,13.72045629228986,18.43164447756922
1998-04-22,15.997768782512466,13.75821818736419,18.150597311133033
1998-04-23,15.999537525724563,13.76809224856014,18.285848757237193
1998-04-24,16.01581283182807,13.896209454517912,18.226870294112857
1998-04-27,16.0397075883705,13.653532133483214,18.332445486826895
1998-04-28,16.05132940276381,13.585153726863078,18.555236370230535
1998-04-29,16.056309698135735,13.825643905450068,18.120516684466292
1998-04-30,16.053764503805567,13.794926339869553,18.590341180185106
1998-05-01,16.066108772838817,13.871175582051498,18.24840861062431
1998-05-04,16.081106970109197,13.735719100803015,18.224040059917787
1998-05-05,16.090883688159465,14.009565952288485,18.318430367776195
1998-05-06,16.094628738956317,13.904055223432033,18.514841101754513
1998-05-07,16.09146871357342,13.798033870368624,18.38989217526383
1998-05-08,16.10381520517625,13.746687152627167,18.491790129227425
1998-05-11,16.122276063461268,13.900076594506418,18.351038625028607
1998-05-12,16.134208304034946,13.891379189662905,18.28236468621701
1998-05-13,16.140502856149023,13.98750744018254,18.41388120316595
1998-05-14,16.140206321335064,13.858698825338218,18.37266798132951
1998-05-15,16.155642131201635,13.8825436484349,18.459238220507054
1998-05-18,16.183768003644204,13.92332336871073,18.435384719961046
1998-05-19,16.19872652080005,13.905478180139486,18.367593341821348
1998-05-20,16.20779042502423,13.977642120329051,18.451338615512746
1998-05-21,16.20991886350942,13.928643614219512,18.51420371888337
1998-05-22,16.227356540388012,14.018591634543252,18.547685285749974
1998-05-26,16.273059502014434,14.022061086819448,18.616197938716397
1998-05-27,16.281266728867745,13.91080203264377,18.648231461459186
1998-05-28,16.281923759830175,14.040090812129076,18.489398931544333
1998-05-29,16.29729879619313,14.154550441599893,18.60098109286311
1998-06-01,16.31900821236116,13.869320738651695,18.524647335805966
1998-06-02,16.329837887549232,14.193140897310634,18.537734428836558
1998-06-03,16.33388856125738,14.059279634315375,18.578329786177935
1998-06-04,16.33022247374395,14.095244948093338,18.387781935217472
1998-06-05,16.34120849672467,14.052926092063418,18.799989182781704
1998-06-08,16.350377170998996,13.919299705410975,18.706457488943766
1998-06-09,16.357562262986658,14.298356864519294,18.73974031926643
1998-06-10,16.358383908706923,14.268747968452095,18.586603269566115
1998-06-11,16.35197871984301,14.174778656169599,18.57046354816486
1998-06-12,16.360777708319095,14.01666440962706,18.680450546505956
1998-06-15,16.367106925403263,14.171046053042115,18.739354878292517
1998-06-16,16.374645995919757,14.012622829749821,18.536063633419634
1998-06-17,16.376462676155164,14.179081535490669,18.786689816574693
1998-06-18,16.371665277232548,14.116439860929148,18.76993058479681
1998-06-19,16.38264255143867,14.252619790555888,18.668499237220363
1998-06-22,16.398329132173494,14.316354445605747,18.73748367092717
1998-06-23,16.409681988034055,14.121566439904152,18.81962216666129
1998-06-24,16.41552135844972,14.000883418836297,18.681305360418353
1998-06-25,16.414868268702346,14.170276189438912,18.829575381581662
1998-06-26,16.430024761592556,14.082600328130859,18.812636832580807
1998-06-29,16.457648467868143,14.116118442646254,18.850007669138538
1998-06-30,16.472543725996935,14.259603223417598,18.920281741575888
1998-07-01,16.481611778539285,14.39987817357376,18.801244482861954
1998-07-02,16.483832861281112,14.09421047595075,18.813721354867187
1998-07-06,16.534176795059533,14.313532077646565,18.7232312903293
1998-07-07,16.549988490996324,14.280490251236136,18.813180507950563
1998-07-08,16.55962525545804,14.420060066608494,18.719810669758044
1998-07-09,16.562104355122283,14.268983126230996,18.82652664534537
1998-07-10,16.579742775488533,14.265245641081169,18.923223948687927
1998-07-13,16.61130333268396,14.52652119081705,19.003621782298637
1998-07-14,16.626536344707446,14.393925328931822,18.791016845970493
1998-07-15,16.635574463429922,14.429888839811962,18.656755450654884
1998-07-16,16.637476179727436,14.405894662392797,18.65905798462924
1998-07-17,16.654592827918865,14.336554243110733,18.892004220566147
1998-07-20,16.685136436386767,14.369612942723094,18.918602304608005
1998-07-21,16.7002364339205,14.42606241510115,18.80275764498025
1998-07-22,16.70923088813588,14.463922191422899,19.03531883073988
1998-07-23,16.711155414305235,14.326310535341774,18.94482675720089
1998-07-24,16.72832965979979,14.39159798107516,19.287659601196363
1998-07-27,16.75883222688948,14.451033273372866,19.03834942284082
1998-07-28,16.77368254422261,14.443751890670798,18.905180009098817
1998-07-29,16.782221644370917,14.510745845919649,19.053226815097048
1998-07-30,16.783433661900787,14.51228948977543,19.40059927657538
1998-07-31,16.79959044780055,14.505932214348565,19.12162196767692
1998-08-03,16.82482950396457,14.679458799228343,19.16291814511998
1998-08-04,16.837105334079375,14.578515805912316,19.016250674167857
1998-08-05,16.842645367570668,14.533699534772822,19.047116361142912
1998-08-06,16.840443062831966,14.547964259019762,19.089064403485867
1998-08-07,16.852792237595764,14.534158712813177,19.244439327272726
1998-08-10,16.86465254790796,14.716247724361038,19.229165931405017
1998-08-11,16.872007137875844,14.620436437246036,19.22341572893294
1998-08-12,16.872513460120363,14.498629440935584,19.146374164044687
1998-08-13,16.865246155883366,14.71706945180136,19.182757677500863
1998-08-14,16.872583978965952,14.39832279738437,19.205521047205067
1998-08-17,16.870586072567388,14.518554386485109,19.175981732024784
1998-08-18,16.873981542167225,14.499033025917361,19.216893654341757
1998-08-19,16.87097615194664,14.545392389750234,19.154972096270143
1998-08-20,16.86069989999323,14.478538203635312,19.077481072621996
1998-08-21,16.865574097315147,14.704669475381506,19.282716297076693
1998-08-24,16.85966079662287,14.501415927661913,19.180745771276452
1998-08-25,16.862897420726238,14.509851450332771,19.14321444623118
1998-08-26,16.860259355645688,14.671532303146924,19.161882099605563
1998-08-27,16.850824767648263,14.480943515379327,19.099627375710522
1998-08-28,16.85694886731517,14.637943531092144,19.13390108333824
1998-08-31,16.856398022269246,14.531286001067057,19.27117182451423
1998-09-01,16.861638635163647,14.568931242985753,19.172764507050687
1998-09-02,16.860940781449447,14.524804309533735,19.05159452006877
1998-09-03,16.85327885471704,14.550158785754972,19.350973563906333
1998-09-04,16.860908328184905,14.48911803584695,19.168808115619083
1998-09-08,16.867263218713234,14.489868562990628,19.177878991621256
1998-09-09,16.86558745955189,14.551181224670655,18.96023163048682
1998-09-10,16.856326604062176,14.63084881296346,19.083833000206337
1998-09-11,16.861738148899935,14.635396697278194,19.033348411272843
1998-09-14,16.853186302516097,14.42672256682174,19.046708644373833
1998-09-15,16.853783899450207,14.460400995210275,19.02014920593787
1998-09-16,16.847528513528538,14.687893335975561,19.2616136579629
1998-09-17,16.833489028060953,14.492636422910094,19.17885318428329
1998-09-18,16.834047080948253,14.49018219049598,19.08826521090696
1998-09-21,16.811834138628903,14.572365212506877,18.975006514435336
1998-09-22,16.808638076051366,14.565811471408228,19.127734971800187
1998-09-23,16.79919148141765,14.741243445677043,19.11226651148986
1998-09-24,16.782684283605626,14.403442349251955,19.0016176736822
1998-09-25,16.781605967763745,14.514764416086898,19.03885903116618
1998-09-28,16.760289319156705,14.664802710833374,18.873480319570167
1998-09-29,16.759495656172255,14.602738487583652,19.086456781272357
1998-09-30,16.753529616126155,14.646951552925733,19.08252026838422
1998-10-01,16.741560316402506,14.555833904098177,19.068900162249697
1998-10-02,16.74603198909521,14.553004076701626,18.79162767842319
1998-10-05,16.74664125265673,14.394235928472877,19.07219894121488
1998-10-06,16.75454799635849,14.525322504741526,19.18717342760777
1998-10-07,16.75775342200378,14.455075201174617,18.924877811378302
1998-10-08,16.755273813986843,14.551084266619146,18.858152131965813
1998-10-09,16.769393881512443,14.483095448098547,19.170048979985758
1998-10-12,16.798290967938442,14.423941875586484,19.031035869827186
1998-10-13,16.814895433446093,14.446790777716469,19.073137636720784
1998-10-14,16.82620249189221,14.55908702729115,19.073747393883334
1998-10-15,16.83111334393386,14.517350703175909,18.95788932117029
1998-10-16,16.851817310687142,14.720358232281406,19.1285664847597
1998-10-19,16.89501388818385,14.711193806145802,19.23300960367521
1998-10-20,16.914486091076114,14.5937499959116,19.22124937801151
1998-10-21,16.92773370236735,14.677895944739882,19.155828706107084
1998-10-22,16.9337078351571,14.646276863592387,19.095254727354103
1998-10-23,16.954670075327034,14.777745523806253,19.16499696569356
1998-10-26,16.956932608163545,14.616212619917011,19.183574691040814
1998-10-27,16.961892049725694,14.707085567013626,19.174188246806537
1998-10-28,16.960419050543006,14.63691238090712,19.137455050687045
1998-10-29,16.9516054710384,14.67167813800856,19.339535031062194
1998-10-30,16.957851022573873,14.703473094452155,19.501945526041435
1998-11-02,16.95552843871298,14.80094193016503,19.221738894392743
1998-11-03,16.959869213167273,14.817949750668916,19.163150574751917
1998-11-04,16.958361233798364,14.715168831551539,19.280462292120987
1998-11-05,16.95014073187297,14.731452249388129,19.147473142432126
1998-11-06,16.957627400839485,14.85992206776784,19.26072396294904
1998-11-09,16.962738648745187,14.617992206810348,19.270737140608198
1998-11-10,16.970612102063463,14.748546903848096,19.282299320326725
1998-11-11,16.973016629241883,14.6084852960394,19.463453420798928
1998-11-12,16.968970917518632,14.748576184102774,19.324856053988977
1998-11-13,16.98076215647249,14.761002178176275,19.23991143890523
1998-11-16,16.99809870273908,14.821849514258489,19.319737306737508
1998-11-17,17.009311685276227,14.733797408261319,19.14822319496244
1998-11-18,17.014442194277375,14.609147460660878,19.331938293337018
1998-11-19,17.012375271962394,14.939125863157027,19.22065472629286
1998-11-20,17.025279618546875,15.110429474100592,19.42947934839782
1998-11-23,17.039879853331797,14.857408303921185,19.341053772932487
1998-11-24,17.04798303357246,14.740567073820193,19.480718345586975
1998-11-25,17.048886387089972,14.773652387919178,19.46224471588049
1998-11-27,17.04807280141806,14.741861889331888,19.19656279723081
1998-11-30,17.03850782180367,14.915015087859997,19.331993067414167
1998-12-01,17.037289841466524,14.822485571049851,19.255989311867015
1998-12-02,17.02851143527961,14.75276743792977,19.253506340788043
1998-12-03,17.01127267260558,14.611755071590194,19.339251335224287
1998-12-04,17.00799263909272,14.804021756462408,19.281535691321032
1998-12-07,16.97086638590103,14.787932953778716,19.15174116113128
1998-12-08,16.961718246962857,14.657780698139414,19.193874538986478
1998-12-09,16.945902574654916,14.677708752313976,19.05888158382123
1998-12-10,16.922648240977885,14.64556417877633,18.95869668309914
1998-12-11,16.914478030873653,14.7586519245518,19.225957502026827
1998-12-14,16.870038628017472,14.669262672839809,19.259648763408045
1998-12-15,16.860951604158267,14.435346857555729,19.096995271285085
1998-12-16,16.846390215206107,14.483170725796521,19.046855546381757
1998-12-17,16.82550324558243,14.570975906510087,19.200711108994447
1998-12-18,16.82070495070489,14.647517556634861,19.0571542825734
1998-12-21,16.790960435207953,14.482037770982181,18.947653250771133
1998-12-22,16.787721742193273,14.422323196676519,19.154034634267877
1998-12-23,16.779164799924313,14.346780740331681,19.175760604121898
1998-12-24,16.764239274747645,14.61278322952455,18.96361030909614
1998-12-28,16.749319914124328,14.579197173458002,19.05927580074599
1998-12-29,16.74910220872713,14.551806085172075,18.8164850660583
1998-12-30,16.74255362543796,14.399633959680731,18.986011857913006
1998-12-31,16.72854153571518,14.341765735733881,18.904585776753024
1999-01-04,16.705800975237718,14.517554528018477,19.001175450817822
1999-01-05,16.70091706892054,14.49859548613505,19.166846422034073
1999-01-06,16.688793029105543,14.281152242081024,18.954413742395463
1999-01-07,16.668434281408384,14.536140369863142,18.892761761408195
1999-01-08,16.66216907195859,14.27860943052387,18.76378540102281
1999-01-11,16.61609854986309,14.313972096848534,18.802306160844783
1999-01-12,16.60375997691017,14.451911702958574,18.841850467340223
1999-01-13,16.584576384870157,14.226509158608028,18.950152058914295
1999-01-14,16.557756079485074,14.226862441943922,18.95131912714554
1999-01-15,16.545818156876983,14.16916952152068,18.688262179027827
1999-01-19,16.475731409246386,14.21485207325655,18.813047215451384
1999-01-20,16.456933150299577,14.188347193839892,18.79928782265521
1999-01-21,16.431931773860377,14.166327281612698,18.694702080326955
1999-01-22,16.423242606736956,14.162016148569833,18.574211938466146
1999-01-25,16.384280221452002,14.144667465773324,18.644341010590317
1999-01-26,16.379172317795483,14.014164636873298,18.707582502241376
1999-01-27,16.36953661046488,14.129679998664889,18.620109547925317
1999-01-28,16.354427051832076,13.990479104818492,18.64664214275573
1999-01-29,16.35615501109277,13.896931136114246,18.589677087607797
1999-02-01,16.349383519121698,14.085779956919712,18.57314402414138
1999-02-02,16.35456141619351,14.105601755258053,18.59446832561811
1999-02-03,16.35461932302534,14.112156811705589,18.638869788081895
1999-02-04,16.348405669616263,14.33128768276294,18.76685593143942
1999-02-05,16.35804414429766,14.26634470952213,18.772442382489203
1999-02-08,16.36756954446796,14.217240804069634,18.6264633262964
1999-02-09,16.375335381299983,13.9081557712228,18.532611758657655
1999-02-10,16.376454838456752,14.12315365914138,18.706440327340722
1999-02-11,16.3697638667689,14.209791618470637,18.62262781253742
1999-02-12,16.37740734145898,14.061852842923107,18.64884841785525
1999-02-16,16.373074141043936,14.103635882988554,18.6785966068637
1999-02-17,16.36600406533769,14.064495391327117,18.73248843439673
1999-02-18,16.35034088399095,14.05428704755985,18.616259480708795
1999-02-19,16.348423478823012,14.091330588940204,18.56951904278649
1999-02-22,16.313386315033345,14.067329639624765,18.55780251843324
1999-02-23,16.304063445183697,14.06972306667812,18.69482220328068
1999-02-24,16.287557128336136,14.122411096450259,18.46431065516031
1999-02-25,16.263063747701697,13.799984325211298,18.557328044938608
1999-02-26,16.253085651594684,13.953470242909281,18.64088046574476
1999-03-01,16.199805937506362,13.92020332251576,18.424305764425704
1999-03-02,16.186704236466035,13.854628446395166,18.44876150245946
1999-03-03,16.167667550454947,13.87551829478957,18.47630070262299
1999-03-04,16.141911785731867,13.853028571018429,18.291448716590313
1999-03-05,16.131933521470323,13.803416051001452,18.30998523938644
1999-03-08,16.085819801221167,13.68777553807924,18.3869621642636
1999-03-09,16.077258245411297,13.725299807099345,18.463118353670115
1999-03-10,16.063677008989828,13.704502466464607,18.42883006421152
1999-03-11,16.04417692880576,13.891652852896692,18.475295322768375
1999-03-12,16.04113144139931,13.569267994903534,18.44006809077435
1999-03-15,16.01859361293017,13.715208442518447,18.169247831537913
1999-03-16,16.018391729476143,13.802981531362349,18.21031075661828
1999-03-17,16.013219693711022,13.829929597306517,18.368411612368615
1999-03-18,16.002069531928218,13.536396131523603,18.364679760178326
1999-03-19,16.007216325821783,13.648796301834432,18.399105262167947
1999-03-22,16.007507107739713,13.732202665244893,18.18839732112271
1999-03-23,16.014128962196402,13.84235718512439,18.26561167407808
1999-03-24,16.015318495072677,13.744899685603377,18.273380241856255
1999-03-25,16.010044468432884,13.556568384437975,18.269757899961714
1999-03-26,16.020569566335674,13.752863490781847,18.436627202832614
1999-03-29,16.034018500845793,13.571745368198139,18.178205855815115
1999-03-30,16.044071262350382,13.726259111487336,18.319893952760037
1999-03-31,16.048243699121915,13.752270431473923,18.21641442265472
1999-04-01,16.045525467260696,13.864182526145743,18.482317967124647
1999-04-05,16.07584308496256,13.59852566353988,18.221528902772402
1999-04-06,16.08658832921349,13.804556850133986,18.280046412763173
1999-04-07,16.091114197125965,13.917268104116133,18.43519400231168
1999-04-08,16.088412698580566,13.798591258336115,18.32390390860045
1999-04-09,16.100766167282266,13.855715722267297,18.254445851552216
1999-04-12,16.115366315431558,13.870888316381144,18.484760485306396
1999-04-13,16.124380403230095,13.753806059185765,18.48417521994365
1999-04-14,16.12680549379821,13.761673865300194,18.377146599544513
1999-04-15,16.12162994846283,13.830190414580754,18.37567554234812
1999-04-16,16.131136259388043,13.93242311977831,18.461803355048147
1999-04-19,16.13503872412288,13.729420475717012,18.462612139589424
1999-04-20,16.139829045418214,13.925140741134056,18.331001671596535
1999-04-21,16.13775075107945,13.924235672496849,18.40677135132584
1999-04-22,16.127833706863758,13.811676374265572,18.407970822862
1999-04-23,16.13240969443348,13.912890976535563,18.407974951027285
1999-04-26,16.12098487636725,13.810663374867527,18.57787309323369
1999-04-27,16.120713719265254,13.89000382270865,18.346047309942758
1999-04-28,16.11371994887606,13.91131371188867,18.433700577291418
1999-04-29,16.099108695782334,13.743663308345495,18.48197914594111
1999-04-30,16.099285715114227,13.852400773708329,18.14841745769021
1999-05-03,16.07711460788393,13.829006975649722,18.38867256108543
1999-05-04,16.074270971870394,13.672787729693018,18.399850377165066
1999-05-05,16.065282864064045,13.864574713692027,18.349669944750836
1999-05-06,16.049282381722243,13.660267530479222,18.28513214018389
1999-05-07,16.048689229518896,13.870317949662457,18.378774538371154
1999-05-10,16.027852608043144,13.759790748073847,18.244096548156822
1999-05-11,16.026575003425986,13.71410221217891,18.302237558367615
1999-05-12,16.01963256593243,13.713312780757004,18.330653351504495
1999-05-13,16.006090226494642,13.759648585141374,18.547757751281004
1999-05-14,16.00829004822586,13.699003568503183,18.20018590720154
1999-05-17,15.996947589519511,13.916303030246448,18.322435996070247
1999-05-18,15.998884940777348,13.575137581964025,18.08824355412394
1999-05-19,15.995018544115966,13.663537075843017,18.218315461455003
1999-05-20,15.984318277551306,13.651718455256496,18.391670027656303
1999-05-21,15.98903692713724,13.723967545189996,18.37347249016557
1999-05-24,15.982553972059213,13.672779113427179,18.217588034968845
1999-05-25,15.98501881667596,13.84474424448766,18.145500385386473
1999-05-26,15.981072262371159,13.69498135369827,18.357674018200424
1999-05-27,15.9696707617795,13.621304240420748,18.06251195585369
1999-05-28,15.973070116155656,13.782301973476503,18.27872539877271
1999-06-01,15.958216958348501,13.614049281041499,18.243862611899374
1999-06-02,15.950456194666256,13.700216134674811,18.386722861626016
1999-06-03,15.934955015785299,13.709477770053732,18.35073333356867
1999-06-04,15.934063594942806,13.58196011395616,18.18487628105081
1999-06-07,15.907177272554446,13.575927476408909,18.27476219030143
1999-06-08,15.902156078772938,13.497574923553026,18.2800769075426
1999-06-09,15.89065972554609,13.601490323887663,18.025237280521186
1999-06-10,15.871818217872917,13.65360354890597,18.204098382106533
1999-06-11,15.868058882148473,13.652211936113321,18.06703578738689
1999-06-14,15.835988671125198,13.480062126373994,18.15456521560056
1999-06-15,15.830503223359718,13.353471571905347,18.05492677922216
1999-06-16,15.819197901410398,13.588615854221937,18.076040204688216
1999-06-17,15.801193246702171,13.529675781807786,18.199674203747854
1999-06-18,15.798891949716824,13.56253187668236,18.106088284244304
1999-06-21,15.774471015585512,13.627157775915926,18.083144290489095
1999-06-22,15.772418531522726,13.465160998281391,18.009817149709463
1999-06-23,15.764861293783273,13.383038117598815,18.088979948741937
1999-06-24,15.750835255477286,13.403498987917217,18.08469752335298
1999-06-25,15.752656055544637,13.556039277846637,18.000060644848677
1999-06-28,15.7406055450487,13.428565626679715,18.039391944286397
